Unnamed: 0,Unnamed: 1,TABELA DE MEDICAMENTOS - PLANSERV ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,,VERSÃO,2026-02-01 00:00:00,,,
,,,,,,
,,,,,,
CÓDIGO DO GRUPO,GRUPO DE CLASSIFICAÇÃO,CÓDIGO DO MEDICAMENTO,DESCRIÇÃO DO MEDICAMENTO,FRAÇÃO,UNIDADE,VALOR (R$)
2000,GERAL,209,ASALIT - Enema-3 g. po cx. 1 env. c/fr. diluente,1,UN,34.39
2000,GERAL,210,ASALIT - 400 mg. 20 cprs.,1,UN,2.69
2000,GERAL,211,ASCARIDIL - Ad. 100 env. 1 cpr .,1,UN,1.77
2000,GERAL,212,ASCARIDIL - Inf. 100 env. 1 cpr.,1,UN,1.67
2000,GERAL,214,ASMEN - Cx. 2 blister 10 cprs.,1,UN,1.54
2000,GERAL,215,ASMEN - Xpe. fr. 100 ml.,1,UN,0.33
2000,GERAL,216,ASPIRINA - Fracao de venda inf.,1,UN,3.03
2000,GERAL,217,ASPIRINA - Adulto 2 bl. x 10 cprs.,1,UN,0.47
2000,GERAL,218,ASPIRINA - Infantil cx. 10 bl x 10 cprs.,1,UN,0.3
2000,GERAL,219,ASPIRINA - Infantil cx. 2 bl x 10 cprs.,1,UN,0.32
2000,GERAL,225,ASPIRINA - Adulto  24  bl.  x  10  cprs.,1,UN,0.45
2000,GERAL,227,ASPIRINA - Adulto 12 bl. x 8 cprs.,1,UN,0.45
2000,GERAL,228,ASPIRINA - Fracao venda ad. (8 cprs.),1,UN,3.39
2000,GERAL,231,ASPIRINA - Fracao de venda ad. (4 cprs.),1,UN,0.43
2000,GERAL,235,ATENASE - Cx. 4 cprs. mast.,1,UN,3.13
2000,GERAL,236,ATENOL - 50 mg. cx. 28 cprs.,1,UN,0.42
2000,GERAL,237,ATENOL - 100 mg. 28 cprs.,1,UN,0.71
2000,GERAL,238,ATENOL - 25 mg. cx. 28 cprs.,1,UN,0.29
2000,GERAL,239,ATENSINA - 150 mcg. 30 cprs.,1,UN,0.21
2000,GERAL,240,ATENSINA - 100 mcg. 30 cprs.,1,UN,0.17
2000,GERAL,241,ATENSINA - 200 mcg. 30 cprs.,1,UN,0.23
2000,GERAL,242,ATLANSIL - Inj. cx. 6 amps. 3 ml.,1,UN,2.4
2000,GERAL,244,ATLANSIL - 200 mg. 20 cprs.,1,UN,1.14
2000,GERAL,245,ATLANSIL - 100 mg 20 cprs.,1,UN,0.6
2000,GERAL,246,ATROPINA 10 MG/ML SOL OFT FR GOT X 5 ML,1,UN,7.18
2000,GERAL,247,ATROPINA 5 MG/ML SOL OFT FR GOT X 5 ML,1,UN,6.36
2000,GERAL,248,"ATROVENT - 0,25mg/ml Sol. inal. 20 ml",1,UN,0.42
2000,GERAL,249,ATROVENT 20 MCG/DOSE - Aerosol 10 ml,1,UN,20.84
2000,GERAL,250,"ATURGYL - 0,5 mg/ml c/15 ml",1,UN,9.02
2000,GERAL,251,AURORIX - 150 mg. 30 cprs.,1,UN,2.36
2000,GERAL,252,AURORIX - 300 mg. 30 cprs.,1,UN,4.3
2000,GERAL,253,AXID - 150 mg. 20 caps.,1,UN,2.24
2000,GERAL,254,AXID - 300 mg. 10 caps.,1,UN,4.1
2000,GERAL,262,BACTRIM - Cx. 20 cprs.,1,UN,0.82
2000,GERAL,263,BACTRIM - Vd. 100 ml. susp. ped.,1,UN,0.13
2000,GERAL,264,BACTRIM - IV cx. 50 amps. 5 ml. (hosp.),1,UN,1.9
2000,GERAL,265,BACTRIM - Susp. ped. fr. 50 ml.,1,UN,0.12
2000,GERAL,266,BACTRIM F - Cx. 10 cprs.,1,UN,1.61
2000,GERAL,267,BACTRIM F - Susp. 100 ml,1,UN,0.25
2000,GERAL,268,BACTROBAN - Pomada tb. 15 g.,1,UN,25.8
2000,GERAL,269,BALCOR - 60 mg. cx. 24 cprs.,1,UN,0.66
2000,GERAL,270,BALCOR - 30 mg. cx. 20 cprs.,1,UN,0.36
2000,GERAL,271,BALCOR - 30 mg. cx. 50 cprs.,1,UN,0.34
2000,GERAL,272,BALCOR - 60 mg. cx. 60 cprs.,1,UN,0.39
2000,GERAL,273,BALCOR RETARD - 90 mg. cx. 30 caps.,1,UN,1.13
2000,GERAL,274,BALCOR RETARD - 120 mg. cx. 20 caps.,1,UN,1.57
2000,GERAL,275,BALCOR RETARD - 180 mg. cx. 20 caps.,1,UN,2.31
2000,GERAL,276,BALCOR RETARD - 300 mg cx. 20 caps.,1,UN,2.42
2000,GERAL,277,BALUROL - 400 mg. 20 caps.,1,UN,1.03
2000,GERAL,278,BAMIFIX - Cx. 20 drags. 300 mg.,1,UN,1.13
2000,GERAL,279,BAMIFIX - Cx. 20 drags. 600 mg.,1,UN,1.8
2000,GERAL,280,BAYRO GEL - 5% bisn. 30 g,1,UN,16.63
2000,GERAL,282,BECLOSOL - 50 mcg aquosa nasal spray 200 doses,1,UN,42.9
2000,GERAL,283,BELACODID - 5 x 2 cc,1,UN,7.78
2000,GERAL,284,BELACODID - Gts. 10 cc,1,UN,26.07
2000,GERAL,285,BELACODID - Xpe. 120 cc,1,UN,19.27
2000,GERAL,286,BELEXA - Xpe.  fr.  150 ml,1,UN,0.07
2000,GERAL,291,BENECTRIN - Bals. susp. fr. 100 ml.,1,UN,0.12
2000,GERAL,292,BENECTRIN - Bals. 2 bl. x 10 cprs.,1,UN,0.7
2000,GERAL,293,BENEGEL - Pom. 1 x 20 g,1,UN,9.77
2000,GERAL,296,BENERVA - Vd. 30 cprs. rev. 300 mg.,1,UN,0.58
2000,GERAL,297,BENEVRAN (*) - 1 bl. x 10 drags.,1,UN,0.65
2000,GERAL,298,BENEVRAN (*) - Gts.  fr.  20  ml.,1,UN,0.47
2000,GERAL,299,BENEVRAN (*) - 2 bl. x 10 drags.,1,UN,0.49
2000,GERAL,300,BENEVRAN (*) - Gts. fr.  10 ml,1,UN,0.69
2000,GERAL,301,BENTYL - Gts. 15 ml.,1,UN,0.69
2000,GERAL,302,BENZAC WASH - AC bisn. 60 g,1,UN,31.82
2000,GERAL,303,BENZITRAT - Col. ct. fr. plas. trans. x 150 ml,1,UN,10.26
2000,GERAL,304,BENZOLOM - Emuls. fr. 60 ml.,1,UN,9.3
2000,GERAL,305,BENZOLOM - Cx. c/50 fr. c/60 ml,1,UN,9.12
2000,GERAL,306,BENZO-GINOESTRIL 5 mg. - AP. cx. 2 amps.,1,UN,2.12
2000,GERAL,307,BEPANTOL - Bisn. 30 g. pom. 5%,1,UN,10.95
2000,GERAL,308,BEPANTOL - Sol. 50 ml. 5%,1,UN,8.07
2000,GERAL,313,BEROTEC - Sol. fr. 20 ml.,1,UN,0.25
2000,GERAL,314,BEROTEC - Aerosol dosif. 10 ml.,1,UN,17.34
2000,GERAL,315,BEROTEC - Aerosol  dosif.  fr.  15  ml,1,UN,16.59
2000,GERAL,316,BEROTEC - Xpe. Ad. fr. 120 ml.,1,UN,0.04
2000,GERAL,317,BEROTEC - Xpe. ped. fr. 120 ml.,1,UN,0.03
2000,GERAL,318,BESEROL - Cx. 12 cprs.,1,UN,1.13
2000,GERAL,319,BESEROL - 25 x 4 cprs.,1,UN,1.13
2000,GERAL,320,BETADERM - Pom. 30 g.,1,UN,19.39
2000,GERAL,321,BETADERM - Creme tb. 30 g.,1,UN,18.58
2000,GERAL,322,BETADERM - Capilar 60 ml.,1,UN,27.6
2000,GERAL,323,BETADERM - N creme 30 g,1,UN,15.81
2000,GERAL,324,BETAGAN - Fr. 10 ml.,1,UN,33.49
2000,GERAL,325,BETAGAN - Fr. 5 ml.,1,UN,19.28
2000,GERAL,327,BETNELAN - Cx. 16 cprs.,1,UN,0.35
2000,GERAL,328,BETNOVATE - Pom. bisn. 15 g.,1,UN,13.64
2000,GERAL,329,BETNOVATE - Capilar fr. 50 g.,1,UN,36.28
2000,GERAL,330,BETNOVATE - Pom. bisn. 30 g.,1,UN,22.42
2000,GERAL,331,BETNOVATE - Creme bisn.15 g.,1,UN,12.99
2000,GERAL,332,BETNOVATE - Creme bisn. 30 g.,1,UN,21.35
2000,GERAL,333,BETNOVATE - Locao fr. 50 g.,1,UN,38.42
2000,GERAL,334,BETNOVATE - N-pom. bisn. 30 g.,1,UN,20.34
2000,GERAL,335,BETNOVATE - N-creme bisn. 30 g.,1,UN,19.52
2000,GERAL,336,BETNOVATE - Q-creme bisn. 30 g.,1,UN,21.92
2000,GERAL,337,"BETOPTIC - 0,5% fr. 5 ml. sol. oft.",1,UN,18.7
2000,GERAL,338,BETOPTIC - S fr. 5 ml. sol. oft.,1,UN,24.95
2000,GERAL,347,BICARBONATO DE SODIO - 10%  10 ml.   vd.,1,UN,0.98
2000,GERAL,348,"BICARBONATO DE SODIO - 8,4% 10 ml",1,UN,1.15
2000,GERAL,349,BICARBONATO DE SODIO - 10% 10 ml,1,UN,0.98
2000,GERAL,355,BIOFENAC - Gts. 20 ml.,1,UN,0.51
2000,GERAL,356,BIOFENAC - 50 mg. 20 cprs. rev.,1,UN,0.71
2000,GERAL,357,BIOFENAC - CLR 75 mg. bl. 14 cprs. rev.,1,UN,1.09
2000,GERAL,358,BIOFENAC - LP 100 mg. 20 caps.,1,UN,1.34
2000,GERAL,359,BIOFENAC - DI cx. 20 cprs.,1,UN,0.82
2000,GERAL,361,BIOSTIM - 1 mg. caps. gel.  dura bl. al. plast. x 8 - laranja,1,UN,5.28
2000,GERAL,362,BIOTONICO - N - 400 ml.,1,UN,0.03
2000,GERAL,363,BISMU-JET - Sol. 20 ml.,1,UN,18.13
2000,GERAL,364,BISOLVON - Fr. vd. 50 ml,1,UN,0.18
2000,GERAL,365,BISOLVON - Xpe. exp. ad. 120 ml,1,UN,0.12
2000,GERAL,366,BISOLVON - Xpe. exp. inf. 120 ml.,1,UN,0.1
2000,GERAL,367,BISUISAN - Fracao,1,UN,1.53
2000,GERAL,368,BISUISAN - Po fr. 50 g.,1,UN,13
2000,GERAL,369,"BISUISAN - Po env. 5,5 g",1,UN,1.53
2000,GERAL,370,"BISUISAN - Po 12 envs. x 5,5 g",1,UN,1.53
2000,GERAL,372,BREXIN - Cx. 10 cprs.,1,UN,3.66
2000,GERAL,373,BREXIN - Cx. 5 cprs.,1,UN,3.69
2000,GERAL,374,BRICANYL - Exp. 100 ml.,1,UN,0.14
2000,GERAL,375,BRICANYL - Xpe. 100 ml.,1,UN,0.12
2000,GERAL,376,BRICANYL - 20 cprs.,1,UN,0.22
2000,GERAL,377,BRICANYL - Sol. p/neb. 10 ml.,1,UN,0.9
2000,GERAL,378,BROMALGINA - 5 x 2 cc,1,UN,4.44
2000,GERAL,379,BROMALGINA - Gts. 10 cc,1,UN,1.64
2000,GERAL,380,BROMOPIRIN - Cx. 20 caps.,1,UN,0.85
2000,GERAL,381,BRONCOFENIL - Xpe. fr. 100 ml.,1,UN,0.19
2000,GERAL,382,BRONDILAT - Xpe. fr. 120 ml.,1,UN,0.13
2000,GERAL,383,BRONDILAT - Ped. 5 mg/ml xpe. fr. 120 ml.,1,UN,0.09
2000,GERAL,384,BRONQUIDEX - Xpe. fr. 150 ml,1,UN,0.04
2000,GERAL,385,BRONQUITOS - Inf. 1 x 60 ml.,1,UN,0.17
2000,GERAL,386,BRONQUITOS - Ad. 1 x 120 ml.,1,UN,0.15
2000,GERAL,387,BUCLINA - 20 cprs.,1,UN,0.32
2000,GERAL,388,BUFEDIL - Inj. cx. 5 amps. 5ml.,1,UN,5.52
2000,GERAL,389,BUFEDIL - 150 mg. fr. 30 cprs. rev.,1,UN,1.67
2000,GERAL,390,BUFEDIL - 300 mg. fr. 30 cprs. rev.,1,UN,3.21
2000,GERAL,391,BUFFERIN - 500 mg. tab. 30 ct.,1,UN,0.84
2000,GERAL,392,BUFFERIN - 500 mg. tab. disp. 50 x 4,1,UN,1.04
2000,GERAL,393,BURINAX - Cx. 20 cprs.,1,UN,0.45
2000,GERAL,394,"BUSCOPAN - Drg. 0,01 g. 1 x 20",1,UN,0.52
2000,GERAL,395,BUSCOPAN - COM. sol. 20 ml.,1,UN,0.38
2000,GERAL,396,BUSCOPAN - Plus 20 cprs.reves.,1,UN,0.78
2000,GERAL,397,BUSCOPAN - 10  mg/ml  sol.  oral  20  ml.,1,UN,0.46
2000,GERAL,398,BUSCOPAN - COM.  cprs.  rev.  2  x  10,1,UN,0.66
2000,GERAL,399,BUSCOPAN - COM.  amp.  5 ml  3  amps.,1,UN,2.05
2000,GERAL,400,BUSCOPAN - 20 mg/ml sol. inj. 5 amps. x 1 ml,1,UN,1.37
2000,GERAL,401,BUSPAR - 10 mg. cx. 2 bl x 10 cprs,1,UN,1.12
2000,GERAL,402,BUSPAR - 5 mg. cx. 2 bl. x 10 cprs,1,UN,0.73
2000,GERAL,403,BUTAZOLIDINA - 5 ampolas,1,UN,2.97
2000,GERAL,404,BUTAZOLIDINA - 20 drags.,1,UN,0.45
2000,GERAL,405,BUTAZONA - 200 mg. calcica 10 bl. 10 drags.,1,UN,0.36
2000,GERAL,406,CAAS - Ad. 500 mg. 20 bl. x 10 cprs.,1,UN,0.19
2000,GERAL,409,CALCIGENOL - B12 fr. 300 ml.,1,UN,0.03
2000,GERAL,410,"CALCIGENOL - 10 mg/ml + 0,100 mg/ml sus or. fr. plast. trans. x 300 ml",1,UN,0.03
2000,GERAL,412,CALCIUM SANDOZ XAROPE - Fr. 200 ml.,1,UN,0.1
2000,GERAL,413,CALCORT - 6 mg. cx. 20,1,UN,1.93
2000,GERAL,414,CALCORT - 30 mg. cx. 10,1,UN,9.23
2000,GERAL,418,CALSYNAR - 100 UI intranasal monodose - 7 frs.,1,UN,13.47
2000,GERAL,419,CALSYNAR - 100  UI  inj.  5  ser.  x  1  ml.,1,UN,35.36
2000,GERAL,420,"CALSYNAR - 100 UI inj. 5 ser. x 0,5 ml.",1,UN,20.95
2000,GERAL,421,CALTREN - 10 mg. 20 cprs.,1,UN,1.09
2000,GERAL,422,CALTREN - 20 mg. 20 cprs.,1,UN,2.09
2000,GERAL,423,CALTREN - 10 mg. 30 cprs.,1,UN,1.08
2000,GERAL,424,CALTREN - 20 mg. 30 cprs.,1,UN,2.05
2000,GERAL,425,CAMBEM - 2 COMrimidos,1,UN,3.91
2000,GERAL,426,CAMBEM - Susp. fr. 20 ml.,1,UN,0.31
2000,GERAL,427,CANDICORT - Pom. 30 g.,1,UN,16.52
2000,GERAL,428,CANDICORT - Creme 30 g.,1,UN,16.86
2000,GERAL,429,CANESTEN - 1%  sol.  top. fr. vd.  neb.  30 ml,1,UN,22.71
2000,GERAL,430,CANESTEN - 1% cr. derm. bisn. 20 g,1,UN,10.2
2000,GERAL,431,CANESTEN - 1% sol. top. fr. plast. opc. gts. 30 ml,1,UN,15.09
2000,GERAL,432,CAPILAREMA - 75 mg cx. 30 cprs.,1,UN,1.02
2000,GERAL,433,CAPOTEN - 25 mg. cx.  c/ 1  bl.  x  16,1,UN,1.46
2000,GERAL,434,CAPOTEN - 50 mg. cx.  c/ 1  bl.  x  16,1,UN,2.9
2000,GERAL,435,CAPOTEN - 25 mg. cx.  c/ 2  bl.  x  14,1,UN,1.46
2000,GERAL,436,CAPOTEN - 50 mg. cx.  c/ 2  bl.  x  14,1,UN,2.9
2000,GERAL,437,"CAPOTEN - 12,5 mg. cx.  c/ 1  bl.  x  15",1,UN,0.91
2000,GERAL,438,"CAPOTEN - 12,5 mg. cx. c/ 2 bl. x 15",1,UN,0.89
2000,GERAL,439,CARBOLITIUM - 300 MG COM REV ,1,UN,0.29
2000,GERAL,440,CARBOLITIUM - CR 450 mg. 3 bl. x 10 cprs.,1,UN,1.07
2000,GERAL,441,CARDALIN - Retard cx. 30 cprs.,1,UN,0.56
2000,GERAL,442,CARNABOL - Cx. 20 cprs.,1,UN,0.54
2000,GERAL,443,CARNABOL - Susp. fr. 120 ml.,1,UN,0.06
2000,GERAL,445,CATAFLAM - Aerosol 60 g.,1,UN,22.2
2000,GERAL,446,CATAFLAM - Emulgel 30 g,1,UN,8.31
2000,GERAL,447,"CATOPROL - 12,5 mg. 30 cprs.",1,UN,0.47
2000,GERAL,448,"CATOPROL - 12,5 mg. 16 cprs.",1,UN,0.59
2000,GERAL,449,CATOPROL - 25 mg. 16 cprs.,1,UN,0.72
2000,GERAL,450,CATOPROL - 25 mg. 30 cprs.,1,UN,0.73
2000,GERAL,451,CATOPROL - 50 mg. 16 cprs.,1,UN,1.51
2000,GERAL,452,CATOPROL - 50 mg. 30 cprs.,1,UN,1.45
2000,GERAL,458,CEBION - 100 mg/ml gts. 30 ml,1,UN,0.24
2000,GERAL,465,CEBION GLICOSE - Cart. 50 envs. 10 g.,1,UN,1.83
2000,GERAL,466,CEBION GLICOSE - Cx. 10 envs. 10 g.,1,UN,1.87
2000,GERAL,467,CECLOR - 500 mg. cx. 1 bl x 10 caps.,1,UN,4.14
2000,GERAL,469,CECLOR - Liq. 375 mg/5 ml susp. oral fr. 80 ml.,1,UN,0.77
2000,GERAL,471,CECLOR - AF 750 mg. 1 bl. x 10 drags.,1,UN,6.22
2000,GERAL,472,CECLOR - AF 750 mg 2 bl. x 7 drags.,1,UN,6.22
2000,GERAL,474,CECLOR - 250 mg/5 ml. susp. fr. 80 ml,1,UN,0.51
2000,GERAL,475,CECLOR - AF 500 mg. 1 bl. x 10 drags.,1,UN,4.14
2000,GERAL,476,CECLOR - 250 mg/5 ml susp. fr. 100 ml,1,UN,0.47
2000,GERAL,477,CECLOR - 375 mg/5 ml susp. fr. 100 ml,1,UN,0.64
2000,GERAL,478,CEDILANIDE - Amps. 50 x 2 ml.,1,UN,1.2
2000,GERAL,479,CEDUR - Retard 400 mg. 30 cprs.,1,UN,3.24
2000,GERAL,480,CEDUR - Retard 400 mg. 20 cprs.,1,UN,2.81
2000,GERAL,481,CEDUR - 200 mg. 20 drags.,1,UN,1.36
2000,GERAL,482,CEFALIUM - Blist. 12 cprs.,1,UN,1.24
2000,GERAL,483,CEFAMOX - 500 mg. cx. 12 envs. x 4 caps.,1,UN,7.53
2000,GERAL,484,CEFAMOX - 250 mg/5 ml po susp. frs. c/100 ml + col. med.,1,UN,0.76
2000,GERAL,485,CEFAMOX - 500 mg/5 ml po prep. extemp. fr. 100 ml,1,UN,1.24
2000,GERAL,486,CEFAMOX - 500 mg. caps cx. c/ 2 env. x 4,1,UN,7.68
2000,GERAL,487,CEFAMOX - 1 g. cprs. cx. c/10,1,UN,11.96
2000,GERAL,488,"CELANCE - 0,05 mg. cx. 30 cprs.",1,UN,2.17
2000,GERAL,489,"CELANCE - 0,25 mg. cx. 30 cprs.",1,UN,3.75
2000,GERAL,490,CELANCE - 1 mg. cx. 30 cprs,1,UN,8.49
2000,GERAL,491,CELESTAMINE - Xpe. fr. 120 cc,1,UN,0.25
2000,GERAL,492,CELESTAMINE - Est. 20 cprs.,1,UN,0.85
2000,GERAL,493,"CELESTONE - 0,5 mg. est. 20 cprs.",1,UN,0.46
2000,GERAL,494,CELESTONE - Elixir fr. 120 cc,1,UN,0.17
2000,GERAL,495,CELESTONE - Inj. 1 amp. 1 ml.,1,UN,4.51
2000,GERAL,496,CELESTONE - Gts.  sol.  oral  1 fr.  15  ml,1,UN,0.57
2000,GERAL,497,CELESTONE - 2 mg. 1 bl. 10 cprs.,1,UN,1.24
2000,GERAL,498,CELESTONE SOLUSPAN - Sol. 1 amp. 1 ml.,1,UN,12.35
2000,GERAL,500,CENALFAN - Plus fr. 32 cprs. rev.,1,UN,1.68
2000,GERAL,504,CERUMIN - Fr. 8 ml.,1,UN,1.17
2000,GERAL,506,CESTOX - Emb. 3 str. x 4 cprs,1,UN,3.12
2000,GERAL,507,CETONAX - Creme bisn. 30 g.,1,UN,22.31
2000,GERAL,509,CETONIL - Creme 30 g.,1,UN,18.48
2000,GERAL,511,CEWIN - Cx. 30 cprs.,1,UN,0.57
2000,GERAL,512,CEWIN - Gts. fr. 20 ml.,1,UN,0.4
2000,GERAL,524,CICATRENE - Creme bisn. 20 g.,1,UN,10
2000,GERAL,525,CICLADOL - Cx. 10 cprs.,1,UN,3.66
2000,GERAL,526,CICLADOL - Cx. 5 supos.,1,UN,4.39
2000,GERAL,527,CICLADOL - Cx. 5 cprs.,1,UN,3.72
2000,GERAL,528,CICLADOL - Po cx. 5 sachets,1,UN,4.72
2000,GERAL,533,CICLOPLEGICO - Fr. 5 ml.,1,UN,6.93
2000,GERAL,535,CICLOVULAR - Sol. inj. cx. 1 amp.,1,UN,9.09
2000,GERAL,536,CILOXAN 3MG/ML SOL OFT GOT X 5 ML,1,UN,9.78
2000,GERAL,541,CINTILAN - Cx. 60 caps.,1,UN,0.38
2000,GERAL,542,CINTILAN - Sol.  inj.  12  amps.  5  ml,1,UN,1.75
2000,GERAL,543,CINTILAN - Liq. sol. ped. fr. 120 ml,1,UN,0.07
2000,GERAL,544,CIPRO - 400 mg.  inj.  fr.  200  ml.,1,UN,139.74
2000,GERAL,545,CIPRO - 200  mg.  inj.  fr.  100 ml,1,UN,82.03
2000,GERAL,546,CIPRO - 500 mg. bl. cprs.,1,UN,5.72
2000,GERAL,547,CIPRO - 500 mg. bl. cprs.,1,UN,5.72
2000,GERAL,548,CIPRO - 250 mg. bl. cprs.,1,UN,2.54
2000,GERAL,549,CIPRO - 500 mg. bl. cprs.,1,UN,5.72
2000,GERAL,550,CIPRO - 250 mg. bl. cprs.,1,UN,2.54
2000,GERAL,551,CISTICID - Fr. 50 cprs.,1,UN,9.11
2000,GERAL,552,CITONEURIN - 50 emb. 20 drags.,1,UN,0.74
2000,GERAL,553,CITONEURIN - 5000 emb. 20 drags.,1,UN,2.11
2000,GERAL,557,CLARIL - Fr. 15 ml.,1,UN,9.78
2000,GERAL,558,CLARITIN - Cx. 12 cprs. 10 mg.,1,UN,2.77
2000,GERAL,559,CLARITIN - Xpe. fr. 100 ml,1,UN,0.46
2000,GERAL,560,CLARITIN - D cx. 12 drags.,1,UN,2.8
2000,GERAL,561,CLARITIN - D xpe. 60 ml.,1,UN,0.52
2000,GERAL,562,CLARITIN - D 24 horas 240 mg. + 10 mg. bl. 6 cprs. rev.,1,UN,6.14
2000,GERAL,563,CLARVISOL - Fr. 15 ml. + 1 cpr.,1,UN,18.32
2000,GERAL,564,CLAUDEMOR - 5 supositorios 2 g.,1,UN,1.68
2000,GERAL,565,CLAUDEMOR - Pom. bisn. 20 g.,1,UN,8.24
2000,GERAL,566,CLAVULIN - 500 mg. fr. 12 cprs.,1,UN,3.48
2000,GERAL,567,CLAVULIN - 500 mg. fr. 18 cprs.,1,UN,3.48
2000,GERAL,568,CLAVULIN - 250 mg. fr. 75 ml,1,UN,0.4
2000,GERAL,569,CLAVULIN - 125 mg. fr. 75 ml.,1,UN,0.23
2000,GERAL,570,"CLENIL NASAL SPRAY - Tubo 15 ml (15,5 g)",1,UN,35.62
2000,GERAL,571,CLIMATIDINE - Cart. 40 cprs.,1,UN,0.53
2000,GERAL,572,CLOFENAK (*) - 50 mg. cx 10 cprs.,1,UN,0.77
2000,GERAL,573,CLOFENAK (*) - Gts. 15 mg/ml susp. oral fr. 20 ml.,1,UN,0.46
2000,GERAL,574,CLOMAZEN - 1% creme bisn. 20 g,1,UN,11.43
2000,GERAL,576,CLORANA - 50 mg. 20 cprs.,1,UN,0.29
2000,GERAL,577,CLORANA - 25 mg 30 cprs.,1,UN,0.19
2000,GERAL,578,CLORANFENICOL - Colirio fr. 10 ml.,1,UN,6.73
2000,GERAL,579,CLORASEPTIC - Spray  fr. 25 ml,1,UN,17.14
2000,GERAL,580,CLORETO DE POTASSIO - 10% 100 x 10 ml,1,UN,0.68
2000,GERAL,581,CLORETO DE POTASSIO - 20% 100 x 10 ml,1,UN,0.72
2000,GERAL,582,"CLORETO DE POTASSIO - 19,1% 100 x 10 ml",1,UN,0.69
2000,GERAL,583,CLORETO DE POTASSIO - 15% 100 x 10 ml,1,UN,0.69
2000,GERAL,584,CLORETO DE POTASSIO - 20 cprs. eferv.,1,UN,0.55
2000,GERAL,585,CLORETO DE POTASSIO - 15% amp. 10 ml.,1,UN,0.88
2000,GERAL,586,"CLORETO DE POTASSIO - 19,1% amp. 10 ml.",1,UN,0.95
2000,GERAL,587,CLORETO DE POTASSIO - 10% amp. 10 ml,1,UN,0.54
2000,GERAL,588,CLORETO DE POTASSIO - 10% cx. 100  x  10  ml  vidro,1,UN,0.86
2000,GERAL,589,"CLORETO DE POTASSIO - 19,1% cx. 100 x 10 ml plast.",1,UN,0.8
2000,GERAL,590,CLORETO DE POTASSIO - 10% cx. 100 x 10 ml plast.,1,UN,0.79
2000,GERAL,591,CLORETO DE POTASSIO - 10% - 10 ml,1,UN,0.43
2000,GERAL,592,"CLORETO DE POTASSIO - 19,1% - 10 ml",1,UN,0.44
2000,GERAL,593,CLUSIVOL - Fr. 20 cprs. revest.,1,UN,0.79
2000,GERAL,594,CLUSIVOL - COMosto fr. 240 ml,1,UN,0.15
2000,GERAL,597,COBACTIN - Xpe. fr. vd. x 120 ml. (morango),1,UN,0.12
2000,GERAL,598,COBACTIN - 4 mg/1 mg. COM. 4 st x 4,1,UN,0.69
2000,GERAL,599,COBAGLOBAL - 2 x 8 cprs.,1,UN,1.22
2000,GERAL,600,COBAGLOBAL - Xpe fr. 100 ml,1,UN,0.2
2000,GERAL,604,COLIRIO BLUMEN - 20 ml.,1,UN,8.77
2000,GERAL,605,COLIRIO LEGRAND - Gts.  fr.  20  ml.,1,UN,8.41
2000,GERAL,607,COLPISTATIN - Creme vag. bg. 40 g. + 10 aplic.,1,UN,34.42
2000,GERAL,608,COLTRAX - Inj. cx. 3 amps.,1,UN,3.11
2000,GERAL,609,COLTRAX - 4 mg. 2 bl. x 10 cprs.,1,UN,1.69
2000,GERAL,610,COLUBIAZOL - Spray 20 ml.,1,UN,10.87
2000,GERAL,614,CONIDRIN - Lact. vd. 10 ml.,1,UN,6.5
2000,GERAL,615,CONIDRIN - Ad. vd. 30 ml.,1,UN,10.77
2000,GERAL,616,CONIDRIN - Ped. vd. 20 ml.,1,UN,10.53
2000,GERAL,622,CONTRATHION - Cx. 5 FA 200 mg.,1,UN,8.95
2000,GERAL,623,CONTRATHION - 200 mg. po. liof. cx. 10 FA vd. inc. + 10 amps. solv.,1,UN,8.95
2000,GERAL,624,"CORCICLEN - Bisn. 3,5 g.",1,UN,7.73
2000,GERAL,625,CORGARD - 80 mg. cx.  2 bl x 10 cprs.,1,UN,1.31
2000,GERAL,626,CORGARD - 40 mg. cx.  2 bl x 15 cprs.,1,UN,0.74
2000,GERAL,627,CORISTINA - R fr. 12 caps.,1,UN,0.67
2000,GERAL,628,CORISTINA - D blist 4 cprs,1,UN,0.95
2000,GERAL,629,CORISTINA - D 4 bl. x 4 cprs.,1,UN,0.65
2000,GERAL,631,CROMOLERG - 2% oculum fr. 5 ml.,1,UN,8.47
2000,GERAL,632,CROMOLERG - 4% oculum fr. 5 ml.,1,UN,10.73
2000,GERAL,633,CRONOBE - 5000  mcg.  cx. 2 amps.,1,UN,11.17
2000,GERAL,634,CRONOGERON - 25 mg. blist. 30 cprs.,1,UN,0.32
2000,GERAL,635,CRONOGERON - 75 mg. blist. 30 cprs.,1,UN,0.46
2000,GERAL,636,CRONOMET - Cx. 2 x 10 cprs,1,UN,2.42
2000,GERAL,637,CUPRIMINE - 250 mg. fr. 50 caps.,1,UN,2.94
2000,GERAL,640,CYSTEX - 1 x 24 drags.,1,UN,0.57
2000,GERAL,644,DAFLON - 500 30 cprs. rev.,1,UN,1.51
2000,GERAL,646,DAFLON - 500 60 cprs. rev.,1,UN,1.4
2000,GERAL,647,DAFORIN - Gts.  fr.  20  ml.,1,UN,28.35
2000,GERAL,648,DAFORIN - 20 mg. bl. 20 cprs. rev.,1,UN,0.92
